,accuracy
983,0.8067
984,0.8075
985,0.8071
986,0.8073
987,0.8073
988,0.8067
989,0.7884
990,0.8001
991,0.8021
992,0.8004
993,0.805
994,0.8045
995,0.8037
996,0.8041
997,0.804
998,0.8045
999,0.8047
