,accuracy
940,0.7809
941,0.7821
942,0.7782
943,0.782
944,0.783
945,0.7823
946,0.7833
947,0.784
948,0.7781
949,0.7801
950,0.7777
951,0.778
952,0.7804
953,0.7798
954,0.7787
955,0.7773
956,0.7775
957,0.77
958,0.7773
959,0.7815
960,0.7809
961,0.7821
962,0.7805
963,0.7832
964,0.7842
965,0.7855
966,0.7842
967,0.784
968,0.784
969,0.7828
970,0.7714
971,0.7747
972,0.78
973,0.7795
974,0.782
975,0.7792
976,0.7811
977,0.7791
978,0.7804
979,0.781
980,0.7797
981,0.7747
982,0.7824
983,0.7837
984,0.7802
985,0.7831
986,0.7828
987,0.7832
988,0.7793
989,0.7812
990,0.7806
991,0.7797
992,0.7825
993,0.7834
994,0.7811
995,0.7774
996,0.7826
997,0.7771
998,0.7831
999,0.7828
